row_id,trip_id,station_name,event_type,scheduled_time,actual_time,delay_seconds,day_of_week,hour_of_day,service_date,punctuality_status,delay_bucket,peak_status,day_type
136,1|64500|1|86|24012025,Antonplatz (Berlin),departure,2025-01-24 05:36:00,2025-01-24 05:34:00,-120.0,5,5,2025-01-24,early,1_to_5min_early,off_peak,weekday
137,1|64500|0|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 05:36:00,2025-01-24 05:36:00,0.0,5,5,2025-01-24,punctual,on_time,off_peak,weekday
138,1|64500|0|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 05:36:00,2025-01-24 05:36:00,0.0,5,5,2025-01-24,punctual,on_time,off_peak,weekday
139,1|64465|2|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 05:42:00,2025-01-24 05:41:00,-60.0,5,5,2025-01-24,punctual,1_to_5min_early,off_peak,weekday
140,1|64465|2|86|24012025,Antonplatz (Berlin),departure,2025-01-24 05:42:00,2025-01-24 05:41:00,-60.0,5,5,2025-01-24,punctual,1_to_5min_early,off_peak,weekday
141,1|64465|3|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 05:42:00,2025-01-24 05:36:00,-360.0,5,5,2025-01-24,early,more_than_5min_early,off_peak,weekday
142,1|64465|3|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 05:42:00,2025-01-24 05:36:00,-360.0,5,5,2025-01-24,early,more_than_5min_early,off_peak,weekday
143,1|64500|2|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 05:46:00,2025-01-24 05:45:00,-60.0,5,5,2025-01-24,punctual,1_to_5min_early,off_peak,weekday
144,1|64500|2|86|24012025,Antonplatz (Berlin),departure,2025-01-24 05:46:00,2025-01-24 05:45:00,-60.0,5,5,2025-01-24,punctual,1_to_5min_early,off_peak,weekday
145,1|64500|1|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 05:46:00,2025-01-24 05:44:00,-120.0,5,5,2025-01-24,early,1_to_5min_early,off_peak,weekday
146,1|64500|1|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 05:46:00,2025-01-24 05:44:00,-120.0,5,5,2025-01-24,early,1_to_5min_early,off_peak,weekday
147,1|64465|3|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 05:52:00,2025-01-24 05:46:00,-360.0,5,5,2025-01-24,early,more_than_5min_early,off_peak,weekday
148,1|64465|3|86|24012025,Antonplatz (Berlin),departure,2025-01-24 05:52:00,2025-01-24 05:46:00,-360.0,5,5,2025-01-24,early,more_than_5min_early,off_peak,weekday
149,1|64465|4|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 05:52:00,2025-01-24 05:37:00,-900.0,5,5,2025-01-24,early,more_than_5min_early,off_peak,weekday
150,1|64465|4|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 05:52:00,2025-01-24 05:37:00,-900.0,5,5,2025-01-24,early,more_than_5min_early,off_peak,weekday
151,1|64500|3|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 05:56:00,2025-01-24 05:56:00,0.0,5,5,2025-01-24,punctual,on_time,off_peak,weekday
152,1|64500|3|86|24012025,Antonplatz (Berlin),departure,2025-01-24 05:56:00,2025-01-24 05:56:00,0.0,5,5,2025-01-24,punctual,on_time,off_peak,weekday
153,1|64500|2|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 05:56:00,2025-01-24 05:55:00,-60.0,5,5,2025-01-24,punctual,1_to_5min_early,off_peak,weekday
154,1|64500|2|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 05:56:00,2025-01-24 05:55:00,-60.0,5,5,2025-01-24,punctual,1_to_5min_early,off_peak,weekday
155,1|64465|4|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 06:02:00,2025-01-24 06:01:00,-60.0,5,6,2025-01-24,punctual,1_to_5min_early,off_peak,weekday
156,1|64465|4|86|24012025,Antonplatz (Berlin),departure,2025-01-24 06:02:00,2025-01-24 06:01:00,-60.0,5,6,2025-01-24,punctual,1_to_5min_early,off_peak,weekday
157,1|64465|5|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 06:02:00,2025-01-24 06:03:00,60.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
158,1|64465|5|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 06:02:00,2025-01-24 06:03:00,60.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
159,1|64500|4|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 06:06:00,2025-01-24 06:07:00,60.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
160,1|64500|4|86|24012025,Antonplatz (Berlin),departure,2025-01-24 06:06:00,2025-01-24 06:07:00,60.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
161,1|64500|3|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 06:06:00,2025-01-24 06:07:00,60.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
162,1|64500|3|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 06:06:00,2025-01-24 06:07:00,60.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
163,1|64465|5|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 06:12:00,2025-01-24 06:13:00,60.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
164,1|64465|5|86|24012025,Antonplatz (Berlin),departure,2025-01-24 06:12:00,2025-01-24 06:13:00,60.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
165,1|64465|6|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 06:12:00,2025-01-24 06:12:00,0.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
166,1|64465|6|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 06:12:00,2025-01-24 06:12:00,0.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
167,1|64500|5|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 06:16:00,2025-01-24 06:17:00,60.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
168,1|64500|5|86|24012025,Antonplatz (Berlin),departure,2025-01-24 06:16:00,2025-01-24 06:17:00,60.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
169,1|64500|4|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 06:16:00,2025-01-24 06:17:00,60.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
170,1|64500|4|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 06:16:00,2025-01-24 06:17:00,60.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
171,1|64465|6|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 06:22:00,2025-01-24 06:22:00,0.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
172,1|64465|6|86|24012025,Antonplatz (Berlin),departure,2025-01-24 06:22:00,2025-01-24 06:22:00,0.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
173,1|64465|7|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 06:22:00,2025-01-24 06:07:00,-900.0,5,6,2025-01-24,early,more_than_5min_early,off_peak,weekday
174,1|64465|7|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 06:22:00,2025-01-24 06:07:00,-900.0,5,6,2025-01-24,early,more_than_5min_early,off_peak,weekday
175,1|64500|6|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 06:26:00,2025-01-24 06:26:00,0.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
176,1|64500|6|86|24012025,Antonplatz (Berlin),departure,2025-01-24 06:26:00,2025-01-24 06:26:00,0.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
177,1|64500|5|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 06:26:00,2025-01-24 06:27:00,60.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
178,1|64500|5|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 06:26:00,2025-01-24 06:27:00,60.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
179,1|64465|7|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 06:32:00,2025-01-24 06:32:00,0.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
180,1|64465|7|86|24012025,Antonplatz (Berlin),departure,2025-01-24 06:32:00,2025-01-24 06:32:00,0.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
181,1|64465|8|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 06:32:00,2025-01-24 06:31:00,-60.0,5,6,2025-01-24,punctual,1_to_5min_early,off_peak,weekday
182,1|64465|8|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 06:32:00,2025-01-24 06:31:00,-60.0,5,6,2025-01-24,punctual,1_to_5min_early,off_peak,weekday
183,1|64500|7|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 06:36:00,2025-01-24 06:35:00,-60.0,5,6,2025-01-24,punctual,1_to_5min_early,off_peak,weekday
184,1|64500|7|86|24012025,Antonplatz (Berlin),departure,2025-01-24 06:36:00,2025-01-24 06:35:00,-60.0,5,6,2025-01-24,punctual,1_to_5min_early,off_peak,weekday
185,1|64500|6|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 06:36:00,2025-01-24 06:37:00,60.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
186,1|64500|6|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 06:36:00,2025-01-24 06:37:00,60.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
187,1|64465|8|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 06:42:00,2025-01-24 06:41:00,-60.0,5,6,2025-01-24,punctual,1_to_5min_early,off_peak,weekday
188,1|64465|8|86|24012025,Antonplatz (Berlin),departure,2025-01-24 06:42:00,2025-01-24 06:41:00,-60.0,5,6,2025-01-24,punctual,1_to_5min_early,off_peak,weekday
189,1|64465|9|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 06:42:00,2025-01-24 06:36:00,-360.0,5,6,2025-01-24,early,more_than_5min_early,off_peak,weekday
190,1|64465|9|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 06:42:00,2025-01-24 06:36:00,-360.0,5,6,2025-01-24,early,more_than_5min_early,off_peak,weekday
191,1|64500|8|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 06:46:00,2025-01-24 06:47:00,60.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
192,1|64500|8|86|24012025,Antonplatz (Berlin),departure,2025-01-24 06:46:00,2025-01-24 06:47:00,60.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
193,1|64500|7|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 06:46:00,2025-01-24 06:45:00,-60.0,5,6,2025-01-24,punctual,1_to_5min_early,off_peak,weekday
194,1|64500|7|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 06:46:00,2025-01-24 06:45:00,-60.0,5,6,2025-01-24,punctual,1_to_5min_early,off_peak,weekday
195,1|64465|9|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 06:52:00,2025-01-24 06:46:00,-360.0,5,6,2025-01-24,early,more_than_5min_early,off_peak,weekday
196,1|64465|9|86|24012025,Antonplatz (Berlin),departure,2025-01-24 06:52:00,2025-01-24 06:46:00,-360.0,5,6,2025-01-24,early,more_than_5min_early,off_peak,weekday
197,1|64465|10|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 06:52:00,2025-01-24 06:52:00,0.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
198,1|64465|10|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 06:52:00,2025-01-24 06:52:00,0.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
199,1|64500|9|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 06:56:00,2025-01-24 06:56:00,0.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
200,1|64500|9|86|24012025,Antonplatz (Berlin),departure,2025-01-24 06:56:00,2025-01-24 06:56:00,0.0,5,6,2025-01-24,punctual,on_time,off_peak,weekday
201,1|64500|8|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 06:56:00,2025-01-24 07:01:00,300.0,5,6,2025-01-24,late,1_to_5min_late,off_peak,weekday
202,1|64500|8|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 06:56:00,2025-01-24 07:01:00,300.0,5,6,2025-01-24,late,1_to_5min_late,off_peak,weekday
203,1|64465|10|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 07:02:00,2025-01-24 07:04:00,120.0,5,7,2025-01-24,late,1_to_5min_late,morning_peak,weekday
204,1|64465|10|86|24012025,Antonplatz (Berlin),departure,2025-01-24 07:02:00,2025-01-24 07:04:00,120.0,5,7,2025-01-24,late,1_to_5min_late,morning_peak,weekday
205,1|64465|11|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 07:02:00,2025-01-24 07:02:00,0.0,5,7,2025-01-24,punctual,on_time,morning_peak,weekday
206,1|64465|11|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 07:02:00,2025-01-24 07:02:00,0.0,5,7,2025-01-24,punctual,on_time,morning_peak,weekday
207,1|64500|10|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 07:06:00,2025-01-24 07:08:00,120.0,5,7,2025-01-24,late,1_to_5min_late,morning_peak,weekday
208,1|64500|10|86|24012025,Antonplatz (Berlin),departure,2025-01-24 07:06:00,2025-01-24 07:08:00,120.0,5,7,2025-01-24,late,1_to_5min_late,morning_peak,weekday
209,1|64500|9|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 07:06:00,2025-01-24 07:07:00,60.0,5,7,2025-01-24,punctual,on_time,morning_peak,weekday
210,1|64500|9|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 07:06:00,2025-01-24 07:07:00,60.0,5,7,2025-01-24,punctual,on_time,morning_peak,weekday
211,1|64465|11|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 07:12:00,2025-01-24 07:12:00,0.0,5,7,2025-01-24,punctual,on_time,morning_peak,weekday
212,1|64465|11|86|24012025,Antonplatz (Berlin),departure,2025-01-24 07:12:00,2025-01-24 07:12:00,0.0,5,7,2025-01-24,punctual,on_time,morning_peak,weekday
213,1|64465|12|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 07:12:00,2025-01-24 07:07:00,-300.0,5,7,2025-01-24,early,more_than_5min_early,morning_peak,weekday
214,1|64465|12|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 07:12:00,2025-01-24 07:07:00,-300.0,5,7,2025-01-24,early,more_than_5min_early,morning_peak,weekday
215,1|64500|11|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 07:16:00,2025-01-24 07:17:00,60.0,5,7,2025-01-24,punctual,on_time,morning_peak,weekday
216,1|64500|11|86|24012025,Antonplatz (Berlin),departure,2025-01-24 07:16:00,2025-01-24 07:17:00,60.0,5,7,2025-01-24,punctual,on_time,morning_peak,weekday
217,1|64500|10|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 07:16:00,2025-01-24 07:18:00,120.0,5,7,2025-01-24,late,1_to_5min_late,morning_peak,weekday
218,1|64500|10|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 07:16:00,2025-01-24 07:18:00,120.0,5,7,2025-01-24,late,1_to_5min_late,morning_peak,weekday
219,1|64465|12|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 07:22:00,2025-01-24 07:17:00,-300.0,5,7,2025-01-24,early,more_than_5min_early,morning_peak,weekday
220,1|64465|12|86|24012025,Antonplatz (Berlin),departure,2025-01-24 07:22:00,2025-01-24 07:17:00,-300.0,5,7,2025-01-24,early,more_than_5min_early,morning_peak,weekday
221,1|64465|13|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 07:22:00,2025-01-24 07:22:00,0.0,5,7,2025-01-24,punctual,on_time,morning_peak,weekday
222,1|64465|13|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 07:22:00,2025-01-24 07:22:00,0.0,5,7,2025-01-24,punctual,on_time,morning_peak,weekday
223,1|64500|12|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 07:26:00,2025-01-24 07:26:00,0.0,5,7,2025-01-24,punctual,on_time,morning_peak,weekday
224,1|64500|12|86|24012025,Antonplatz (Berlin),departure,2025-01-24 07:26:00,2025-01-24 07:26:00,0.0,5,7,2025-01-24,punctual,on_time,morning_peak,weekday
225,1|64500|11|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 07:26:00,2025-01-24 07:27:00,60.0,5,7,2025-01-24,punctual,on_time,morning_peak,weekday
226,1|64500|11|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 07:26:00,2025-01-24 07:27:00,60.0,5,7,2025-01-24,punctual,on_time,morning_peak,weekday
227,1|64465|13|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 07:32:00,2025-01-24 07:33:00,60.0,5,7,2025-01-24,punctual,on_time,morning_peak,weekday
228,1|64465|13|86|24012025,Antonplatz (Berlin),departure,2025-01-24 07:32:00,2025-01-24 07:33:00,60.0,5,7,2025-01-24,punctual,on_time,morning_peak,weekday
229,1|64465|14|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 07:32:00,2025-01-24 07:31:00,-60.0,5,7,2025-01-24,punctual,1_to_5min_early,morning_peak,weekday
230,1|64465|14|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 07:32:00,2025-01-24 07:31:00,-60.0,5,7,2025-01-24,punctual,1_to_5min_early,morning_peak,weekday
231,1|64500|13|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 07:36:00,2025-01-24 07:35:00,-60.0,5,7,2025-01-24,punctual,1_to_5min_early,morning_peak,weekday
232,1|64500|13|86|24012025,Antonplatz (Berlin),departure,2025-01-24 07:36:00,2025-01-24 07:35:00,-60.0,5,7,2025-01-24,punctual,1_to_5min_early,morning_peak,weekday
233,1|64500|12|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 07:36:00,2025-01-24 07:39:00,180.0,5,7,2025-01-24,late,1_to_5min_late,morning_peak,weekday
234,1|64500|12|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 07:36:00,2025-01-24 07:39:00,180.0,5,7,2025-01-24,late,1_to_5min_late,morning_peak,weekday
235,1|64465|14|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 07:42:00,2025-01-24 07:41:00,-60.0,5,7,2025-01-24,punctual,1_to_5min_early,morning_peak,weekday
236,1|64465|14|86|24012025,Antonplatz (Berlin),departure,2025-01-24 07:42:00,2025-01-24 07:41:00,-60.0,5,7,2025-01-24,punctual,1_to_5min_early,morning_peak,weekday
237,1|64465|15|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 07:42:00,2025-01-24 07:36:00,-360.0,5,7,2025-01-24,early,more_than_5min_early,morning_peak,weekday
238,1|64465|15|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 07:42:00,2025-01-24 07:36:00,-360.0,5,7,2025-01-24,early,more_than_5min_early,morning_peak,weekday
239,1|64500|14|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 07:46:00,2025-01-24 07:46:00,0.0,5,7,2025-01-24,punctual,on_time,morning_peak,weekday
240,1|64500|14|86|24012025,Antonplatz (Berlin),departure,2025-01-24 07:46:00,2025-01-24 07:46:00,0.0,5,7,2025-01-24,punctual,on_time,morning_peak,weekday
241,1|64500|13|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 07:46:00,2025-01-24 07:45:00,-60.0,5,7,2025-01-24,punctual,1_to_5min_early,morning_peak,weekday
242,1|64500|13|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 07:46:00,2025-01-24 07:45:00,-60.0,5,7,2025-01-24,punctual,1_to_5min_early,morning_peak,weekday
243,1|64465|15|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 07:52:00,2025-01-24 07:46:00,-360.0,5,7,2025-01-24,early,more_than_5min_early,morning_peak,weekday
244,1|64465|15|86|24012025,Antonplatz (Berlin),departure,2025-01-24 07:52:00,2025-01-24 07:46:00,-360.0,5,7,2025-01-24,early,more_than_5min_early,morning_peak,weekday
245,1|64465|16|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 07:52:00,2025-01-24 07:36:00,-960.0,5,7,2025-01-24,early,more_than_5min_early,morning_peak,weekday
246,1|64465|16|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 07:52:00,2025-01-24 07:36:00,-960.0,5,7,2025-01-24,early,more_than_5min_early,morning_peak,weekday
247,1|64500|15|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 07:56:00,2025-01-24 07:56:00,0.0,5,7,2025-01-24,punctual,on_time,morning_peak,weekday
248,1|64500|15|86|24012025,Antonplatz (Berlin),departure,2025-01-24 07:56:00,2025-01-24 07:56:00,0.0,5,7,2025-01-24,punctual,on_time,morning_peak,weekday
249,1|64500|14|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 07:56:00,2025-01-24 07:56:00,0.0,5,7,2025-01-24,punctual,on_time,morning_peak,weekday
250,1|64500|14|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 07:56:00,2025-01-24 07:56:00,0.0,5,7,2025-01-24,punctual,on_time,morning_peak,weekday
251,1|64465|16|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 08:02:00,2025-01-24 08:02:00,0.0,5,8,2025-01-24,punctual,on_time,morning_peak,weekday
252,1|64465|16|86|24012025,Antonplatz (Berlin),departure,2025-01-24 08:02:00,2025-01-24 08:02:00,0.0,5,8,2025-01-24,punctual,on_time,morning_peak,weekday
253,1|64465|17|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 08:02:00,2025-01-24 08:01:00,-60.0,5,8,2025-01-24,punctual,1_to_5min_early,morning_peak,weekday
254,1|64465|17|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 08:02:00,2025-01-24 08:01:00,-60.0,5,8,2025-01-24,punctual,1_to_5min_early,morning_peak,weekday
255,1|64500|16|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 08:06:00,2025-01-24 08:09:00,180.0,5,8,2025-01-24,late,1_to_5min_late,morning_peak,weekday
256,1|64500|16|86|24012025,Antonplatz (Berlin),departure,2025-01-24 08:06:00,2025-01-24 08:09:00,180.0,5,8,2025-01-24,late,1_to_5min_late,morning_peak,weekday
257,1|64500|15|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 08:06:00,2025-01-24 08:04:00,-120.0,5,8,2025-01-24,early,1_to_5min_early,morning_peak,weekday
258,1|64500|15|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 08:06:00,2025-01-24 08:04:00,-120.0,5,8,2025-01-24,early,1_to_5min_early,morning_peak,weekday
259,1|64465|17|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 08:12:00,2025-01-24 08:11:00,-60.0,5,8,2025-01-24,punctual,1_to_5min_early,morning_peak,weekday
260,1|64465|17|86|24012025,Antonplatz (Berlin),departure,2025-01-24 08:12:00,2025-01-24 08:11:00,-60.0,5,8,2025-01-24,punctual,1_to_5min_early,morning_peak,weekday
261,1|64465|18|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 08:12:00,2025-01-24 08:06:00,-360.0,5,8,2025-01-24,early,more_than_5min_early,morning_peak,weekday
262,1|64465|18|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 08:12:00,2025-01-24 08:06:00,-360.0,5,8,2025-01-24,early,more_than_5min_early,morning_peak,weekday
263,1|64500|17|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 08:16:00,2025-01-24 08:17:00,60.0,5,8,2025-01-24,punctual,on_time,morning_peak,weekday
264,1|64500|17|86|24012025,Antonplatz (Berlin),departure,2025-01-24 08:16:00,2025-01-24 08:17:00,60.0,5,8,2025-01-24,punctual,on_time,morning_peak,weekday
265,1|64500|16|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 08:16:00,2025-01-24 08:19:00,180.0,5,8,2025-01-24,late,1_to_5min_late,morning_peak,weekday
266,1|64500|16|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 08:16:00,2025-01-24 08:19:00,180.0,5,8,2025-01-24,late,1_to_5min_late,morning_peak,weekday
267,1|64465|18|86|24012025,Antonplatz (Berlin),arrival,2025-01-24 08:22:00,2025-01-24 08:16:00,-360.0,5,8,2025-01-24,early,more_than_5min_early,morning_peak,weekday
268,1|64465|18|86|24012025,Antonplatz (Berlin),departure,2025-01-24 08:22:00,2025-01-24 08:16:00,-360.0,5,8,2025-01-24,early,more_than_5min_early,morning_peak,weekday
269,1|64465|19|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-24 08:22:00,2025-01-24 08:22:00,0.0,5,8,2025-01-24,punctual,on_time,morning_peak,weekday
270,1|64465|19|86|24012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-24 08:22:00,2025-01-24 08:22:00,0.0,5,8,2025-01-24,punctual,on_time,morning_peak,weekday
